customer_id,age,job,marital,education,default,balance,home_loan,personal_loan,contact,deposit
3996,50,management,single,unknown,no,1277,no,no,cellular,no
3997,44,admin.,single,secondary,no,1534,no,no,cellular,yes
3998,31,blue-collar,married,primary,no,1127,yes,no,telephone,no
3999,45,management,married,tertiary,no,54,yes,no,telephone,no
4000,57,blue-collar,married,primary,no,3109,no,no,cellular,yes
4001,59,technician,divorced,secondary,no,2396,no,no,cellular,yes
4002,60,management,married,tertiary,yes,-311,no,no,cellular,no
4003,55,management,married,tertiary,no,7803,no,no,cellular,yes
4004,35,technician,single,secondary,no,16,yes,no,cellular,yes
4005,61,management,married,tertiary,no,175,no,no,telephone,yes
4006,32,entrepreneur,married,unknown,no,73,yes,no,cellular,no
4007,39,blue-collar,married,secondary,no,180,yes,no,cellular,no
4008,39,management,single,tertiary,no,1914,no,no,cellular,no
4009,26,admin.,single,secondary,no,2509,no,no,cellular,yes
4010,49,entrepreneur,divorced,secondary,no,159,yes,no,unknown,no
4011,25,student,single,secondary,no,293,yes,no,telephone,no
4012,26,admin.,single,secondary,no,766,no,no,cellular,yes
4013,33,blue-collar,married,secondary,no,-81,yes,no,cellular,no
4014,78,retired,divorced,primary,no,55,no,no,telephone,no
4015,36,services,divorced,secondary,no,115,no,no,unknown,no
4016,35,blue-collar,divorced,secondary,no,336,yes,no,cellular,yes
4017,37,admin.,divorced,secondary,no,1533,yes,no,cellular,yes
4018,33,blue-collar,married,secondary,no,1402,no,no,cellular,no
4019,60,admin.,divorced,secondary,no,12039,no,no,telephone,yes
4020,21,blue-collar,single,secondary,no,2265,no,no,cellular,no
4021,35,management,single,tertiary,no,992,no,yes,cellular,yes
4022,52,technician,married,secondary,no,1490,no,yes,unknown,no
4023,48,housemaid,married,secondary,no,3570,no,no,cellular,no
4024,49,services,married,secondary,no,2416,yes,no,cellular,yes
4025,50,blue-collar,married,primary,no,859,yes,yes,telephone,no
4026,34,admin.,married,secondary,no,61,no,yes,unknown,no
4027,36,housemaid,married,primary,no,622,no,no,unknown,no
4028,32,services,married,secondary,no,264,yes,yes,cellular,yes
4029,38,blue-collar,single,unknown,no,495,yes,no,unknown,no
4030,31,management,married,tertiary,no,477,yes,no,cellular,no
4031,49,technician,married,tertiary,no,3726,no,no,cellular,yes
4032,25,student,single,secondary,no,469,no,no,cellular,yes
4033,31,admin.,single,secondary,no,81,yes,no,cellular,no
4034,92,retired,married,unknown,no,775,no,no,cellular,yes
4035,26,management,single,tertiary,no,1027,no,no,cellular,yes
4036,41,admin.,single,tertiary,no,982,no,no,cellular,no
4037,37,management,married,tertiary,no,11265,no,no,unknown,no
4038,29,services,single,secondary,no,37,no,yes,cellular,no
4039,71,housemaid,divorced,primary,no,1311,no,no,cellular,yes
4040,28,blue-collar,married,secondary,no,61,yes,no,cellular,yes
4041,31,blue-collar,married,secondary,no,2,yes,no,unknown,yes
4042,35,technician,married,secondary,no,4508,yes,no,cellular,yes
4043,51,technician,married,tertiary,no,0,no,no,telephone,no
4044,50,blue-collar,married,primary,no,2590,yes,no,unknown,no
4045,33,technician,single,secondary,no,2583,no,no,cellular,no
4046,30,student,single,tertiary,no,2766,no,no,cellular,yes
4047,27,blue-collar,single,primary,no,232,yes,no,cellular,yes
4048,41,admin.,divorced,secondary,no,6046,yes,yes,telephone,yes
4049,47,blue-collar,married,secondary,no,125,no,no,cellular,no
4050,39,technician,married,secondary,no,211,no,no,telephone,no
4051,48,technician,married,secondary,no,-938,yes,no,cellular,no
4052,29,management,single,unknown,no,560,no,no,cellular,yes
4053,52,blue-collar,married,primary,no,230,yes,no,cellular,no
4054,39,housemaid,divorced,secondary,no,70,no,no,cellular,no
4055,24,services,single,secondary,no,414,yes,no,cellular,yes
4056,28,blue-collar,single,secondary,no,-46,yes,no,cellular,yes
4057,48,technician,married,secondary,no,10655,no,no,telephone,no
4058,38,blue-collar,married,secondary,no,-210,yes,no,unknown,no
4059,45,entrepreneur,married,unknown,no,3133,yes,yes,cellular,yes
4060,37,management,married,primary,no,1506,no,no,cellular,no
4061,35,technician,married,secondary,no,840,yes,no,cellular,no
4062,38,management,married,tertiary,no,413,no,no,cellular,yes
4063,50,technician,divorced,secondary,no,-54,yes,yes,cellular,yes
4064,56,retired,married,secondary,no,-1206,yes,no,cellular,yes
4065,36,blue-collar,single,tertiary,no,1830,no,no,cellular,no
4066,33,technician,single,secondary,no,66,no,no,cellular,yes
4067,54,blue-collar,married,primary,no,258,no,no,telephone,no
4068,44,technician,single,secondary,no,365,yes,no,unknown,no
4069,27,blue-collar,single,secondary,no,1049,no,no,telephone,no
4070,30,blue-collar,single,secondary,no,953,yes,no,unknown,yes
4071,24,self-employed,single,tertiary,no,2984,yes,no,unknown,yes
4072,31,technician,single,secondary,no,816,no,no,cellular,no
4073,47,unemployed,married,primary,no,2946,no,no,unknown,no
4074,30,services,married,secondary,no,129,yes,no,unknown,yes
4075,47,admin.,married,secondary,no,996,no,no,telephone,no
4076,35,management,single,tertiary,no,-324,no,yes,cellular,yes
4077,22,student,single,secondary,no,381,no,no,cellular,yes
4078,40,management,married,tertiary,no,66,no,no,cellular,yes
4079,31,management,single,tertiary,no,37,no,no,cellular,yes
4080,40,blue-collar,married,primary,no,-388,yes,no,cellular,no
4081,40,technician,married,tertiary,no,103,yes,no,unknown,no
4082,36,management,single,tertiary,no,20,yes,no,cellular,no
4083,36,technician,single,tertiary,no,962,yes,no,cellular,yes
4084,24,blue-collar,single,secondary,no,3,yes,no,cellular,no
4085,38,blue-collar,single,primary,no,1583,yes,no,cellular,no
4086,40,services,married,secondary,no,9374,yes,no,cellular,no
4087,36,unknown,married,secondary,no,179,no,no,cellular,no
4088,59,retired,married,tertiary,no,422,yes,no,cellular,yes
4089,32,services,married,secondary,no,689,yes,yes,cellular,yes
4090,46,management,married,tertiary,no,1217,yes,no,unknown,no
4091,34,services,married,secondary,no,244,no,no,cellular,no
4092,39,services,married,secondary,no,3870,yes,no,cellular,no
4093,39,management,single,tertiary,no,93,yes,yes,cellular,no
4094,54,management,married,tertiary,no,752,no,no,telephone,yes
4095,43,management,married,tertiary,no,78,yes,no,cellular,no
4096,27,services,single,secondary,no,353,yes,no,cellular,yes
4097,61,retired,married,secondary,no,1058,no,no,cellular,yes
4098,52,blue-collar,married,primary,no,2396,yes,no,cellular,no
4099,48,management,married,tertiary,no,20718,yes,no,unknown,no
4100,53,management,married,tertiary,no,20772,no,no,cellular,no
4101,37,services,married,secondary,no,4151,yes,yes,cellular,yes
4102,27,admin.,single,secondary,no,454,no,yes,cellular,no
4103,30,admin.,single,secondary,no,223,yes,no,unknown,yes
4104,43,blue-collar,married,primary,no,3131,yes,no,unknown,no
4105,35,technician,single,secondary,no,-89,yes,no,cellular,no
4106,39,admin.,divorced,secondary,no,160,yes,no,cellular,no
4107,28,admin.,single,secondary,no,520,yes,no,cellular,no
4108,34,management,married,tertiary,no,3301,yes,no,cellular,yes
4109,39,technician,single,secondary,no,1104,no,no,cellular,yes
4110,58,management,married,secondary,no,2155,no,yes,cellular,yes
4111,33,blue-collar,married,secondary,no,89,yes,no,cellular,yes
4112,23,student,single,tertiary,no,82,no,no,cellular,no
4113,31,entrepreneur,single,secondary,no,131,yes,no,cellular,no
4114,53,admin.,divorced,secondary,no,1151,yes,no,unknown,no
4115,43,management,divorced,tertiary,no,481,yes,no,cellular,yes
4116,33,services,single,secondary,no,170,no,no,cellular,yes
4117,22,management,single,tertiary,no,104,no,yes,cellular,yes
4118,60,unemployed,married,secondary,no,957,no,no,cellular,yes
4119,50,services,married,secondary,no,77,no,no,cellular,no
4120,74,retired,married,secondary,no,935,no,no,cellular,yes
4121,41,blue-collar,single,secondary,yes,-386,no,yes,cellular,yes
4122,33,blue-collar,married,secondary,no,315,no,no,cellular,yes
4123,42,blue-collar,married,secondary,no,490,yes,no,unknown,no
4124,50,entrepreneur,married,tertiary,no,-168,yes,no,cellular,yes
4125,37,management,married,tertiary,no,2283,no,no,cellular,yes
4126,33,management,married,tertiary,no,273,yes,no,unknown,yes
4127,35,blue-collar,married,secondary,no,1055,no,no,unknown,yes
4128,46,self-employed,divorced,tertiary,no,21,no,no,cellular,yes
4129,27,technician,single,secondary,no,0,no,no,cellular,no
4130,44,self-employed,married,primary,no,414,yes,no,cellular,no
4131,56,management,married,tertiary,no,505,yes,yes,cellular,no
4132,41,entrepreneur,divorced,secondary,no,1588,yes,yes,unknown,no
4133,32,unemployed,married,secondary,no,2996,yes,no,unknown,no
4134,40,management,single,tertiary,no,0,no,no,cellular,yes
4135,45,management,married,tertiary,no,2671,no,no,cellular,yes
4136,43,technician,single,unknown,no,11115,no,no,cellular,yes
4137,33,technician,single,tertiary,no,149,yes,no,cellular,yes
4138,24,admin.,married,secondary,no,299,yes,no,cellular,no
4139,47,blue-collar,married,secondary,no,863,yes,no,unknown,yes
4140,25,admin.,single,secondary,no,1871,no,no,cellular,yes
4141,31,technician,married,secondary,no,7369,no,no,cellular,no
4142,29,admin.,single,tertiary,no,514,no,no,cellular,no
4143,29,blue-collar,single,primary,no,213,yes,no,unknown,yes
4144,74,retired,married,tertiary,no,1843,no,no,cellular,yes
4145,31,technician,single,secondary,no,2916,no,no,cellular,no
4146,39,housemaid,married,secondary,no,953,no,no,cellular,no
4147,52,housemaid,married,primary,no,3283,no,no,unknown,no
4148,43,admin.,married,tertiary,no,189,yes,no,cellular,yes
4149,60,technician,married,secondary,no,0,no,no,cellular,yes
4150,37,admin.,married,secondary,no,597,no,no,cellular,yes
4151,37,management,married,tertiary,no,789,yes,yes,cellular,no
4152,27,entrepreneur,married,secondary,no,97,yes,yes,cellular,no
4153,70,retired,married,secondary,no,2384,no,no,cellular,yes
4154,46,unemployed,single,tertiary,no,44,no,no,cellular,yes
4155,81,retired,divorced,unknown,no,0,no,no,telephone,no
4156,29,housemaid,single,tertiary,no,19,no,no,cellular,yes
4157,69,retired,married,primary,no,324,no,no,cellular,yes
4158,77,retired,married,secondary,no,638,no,no,cellular,yes
4159,50,admin.,divorced,secondary,no,363,yes,no,unknown,yes
4160,55,management,divorced,tertiary,no,2037,no,no,cellular,yes
4161,28,management,single,tertiary,no,203,no,no,cellular,no
4162,32,management,single,tertiary,no,769,no,no,cellular,yes
4163,47,services,married,secondary,no,1111,no,no,unknown,no
4164,21,technician,single,unknown,no,360,no,no,cellular,yes
4165,44,admin.,divorced,secondary,no,0,no,no,cellular,yes
4166,38,entrepreneur,married,tertiary,no,898,yes,no,unknown,no
4167,33,services,single,secondary,no,-27,yes,no,unknown,no
4168,45,management,married,secondary,no,5888,yes,no,unknown,no
4169,26,blue-collar,single,secondary,no,8,yes,no,cellular,no
4170,30,management,single,tertiary,no,697,no,no,cellular,yes
4171,72,retired,married,primary,no,4657,no,no,cellular,yes
4172,36,blue-collar,married,secondary,no,3935,yes,yes,unknown,no
4173,27,management,single,secondary,no,843,no,no,cellular,yes
4174,53,blue-collar,married,primary,no,343,yes,no,cellular,yes
4175,60,retired,married,primary,no,414,no,no,unknown,no
4176,29,blue-collar,single,tertiary,no,98,no,no,cellular,no
4177,58,services,married,primary,no,2946,yes,no,cellular,yes
4178,55,blue-collar,married,secondary,yes,67,no,no,cellular,no
4179,44,blue-collar,married,secondary,no,794,yes,no,cellular,no
4180,40,technician,married,secondary,no,694,yes,no,cellular,yes
4181,28,blue-collar,married,primary,no,674,yes,no,telephone,no
4182,31,entrepreneur,single,unknown,no,301,yes,no,cellular,no
4183,37,admin.,married,primary,no,214,yes,no,cellular,yes
4184,28,self-employed,married,secondary,no,-522,yes,yes,cellular,yes
4185,57,retired,married,secondary,no,1044,no,no,telephone,yes
4186,27,services,single,secondary,no,2457,yes,no,unknown,no
4187,35,blue-collar,married,secondary,no,0,yes,yes,unknown,yes
4188,30,services,single,secondary,no,117,no,no,cellular,no
4189,55,technician,married,secondary,no,517,yes,yes,unknown,no
4190,28,management,single,tertiary,no,334,yes,no,unknown,no
4191,69,retired,married,unknown,no,426,no,no,telephone,yes
4192,60,retired,married,tertiary,no,0,yes,no,unknown,no
4193,51,management,single,tertiary,no,151,yes,no,cellular,yes
4194,41,services,married,primary,no,450,yes,no,unknown,no
4195,47,management,married,tertiary,no,2351,no,no,cellular,yes
4196,41,admin.,married,secondary,no,120,no,yes,cellular,no
4197,30,management,married,tertiary,no,1567,yes,no,cellular,yes
4198,30,technician,married,tertiary,no,2166,no,no,cellular,yes
4199,60,management,married,tertiary,no,0,no,no,cellular,yes
4200,30,management,single,tertiary,no,218,no,no,unknown,no
4201,44,entrepreneur,married,tertiary,no,121,no,no,cellular,yes
4202,76,retired,married,primary,no,2223,no,no,telephone,yes
4203,55,technician,married,unknown,no,240,yes,no,cellular,yes
4204,33,self-employed,married,tertiary,no,1278,no,no,cellular,yes
4205,59,unemployed,single,primary,no,7724,no,no,cellular,yes
4206,34,admin.,married,secondary,no,2378,yes,yes,telephone,no
4207,62,management,married,tertiary,no,997,no,no,cellular,yes
4208,34,management,single,tertiary,no,1396,yes,no,cellular,no
4209,40,services,single,secondary,no,19343,yes,no,cellular,no
4210,35,unemployed,married,secondary,no,759,no,no,cellular,no
4211,21,student,single,secondary,no,216,no,no,cellular,yes
4212,53,housemaid,married,primary,no,104,no,yes,unknown,yes
4213,38,management,married,tertiary,no,1199,no,no,cellular,yes
4214,33,management,single,tertiary,no,224,no,no,cellular,yes
4215,23,housemaid,single,primary,no,93,yes,no,cellular,no
4216,32,management,married,tertiary,no,4945,no,no,cellular,yes
4217,43,blue-collar,married,primary,no,3917,no,no,cellular,yes
4218,50,services,married,secondary,no,1501,no,no,cellular,yes
4219,29,blue-collar,single,secondary,no,482,no,yes,cellular,yes
4220,34,technician,married,tertiary,no,23076,no,no,cellular,yes
4221,28,services,single,primary,no,198,no,no,cellular,yes
4222,47,admin.,single,tertiary,no,0,no,no,cellular,no
4223,55,management,divorced,primary,no,3629,yes,no,unknown,no
4224,47,blue-collar,married,primary,no,193,yes,no,cellular,no
4225,45,management,married,tertiary,no,1300,no,no,cellular,no
4226,40,services,married,secondary,no,664,yes,yes,cellular,no
4227,31,management,single,tertiary,no,533,no,no,cellular,yes
4228,47,housemaid,married,secondary,no,3940,yes,no,cellular,yes
4229,30,technician,single,secondary,no,-232,no,yes,cellular,no
4230,37,services,single,secondary,no,608,no,no,cellular,no
4231,54,management,married,tertiary,no,8295,no,no,cellular,yes
4232,47,blue-collar,married,primary,no,-58,yes,no,cellular,no
4233,49,blue-collar,married,secondary,no,3728,yes,no,cellular,yes
4234,45,unknown,married,primary,no,44,no,no,unknown,no
4235,60,retired,married,primary,no,600,no,no,cellular,no
4236,26,admin.,divorced,secondary,no,-45,yes,no,unknown,no
4237,38,services,single,tertiary,no,1222,yes,no,unknown,no
4238,55,management,single,tertiary,no,0,no,no,cellular,no
4239,29,blue-collar,married,secondary,no,296,yes,no,unknown,no
4240,54,services,single,secondary,no,0,no,no,cellular,yes
4241,37,unemployed,single,tertiary,no,1316,yes,no,cellular,yes
4242,40,services,married,secondary,no,105,yes,no,cellular,no
4243,34,self-employed,married,tertiary,no,2427,no,no,telephone,no
4244,33,services,married,secondary,no,227,yes,yes,cellular,yes
4245,35,admin.,married,secondary,no,898,yes,no,cellular,yes
4246,52,admin.,married,secondary,no,423,yes,yes,cellular,no
4247,60,management,married,tertiary,no,474,no,no,cellular,yes
4248,49,blue-collar,married,secondary,no,2039,yes,no,cellular,yes
4249,45,admin.,single,secondary,no,341,yes,yes,cellular,no
4250,30,self-employed,single,tertiary,no,48,no,no,cellular,no
4251,34,self-employed,single,tertiary,no,9962,no,no,cellular,yes
4252,28,student,single,secondary,no,196,no,no,cellular,yes
4253,41,services,married,secondary,no,1319,yes,no,cellular,no
4254,56,management,divorced,tertiary,no,10532,no,no,cellular,yes
4255,42,management,married,secondary,yes,-34,no,no,cellular,no
4256,43,management,married,unknown,no,275,no,no,cellular,no
4257,32,services,single,tertiary,no,1743,yes,no,cellular,no
4258,60,technician,married,secondary,no,824,yes,no,cellular,yes
4259,43,management,married,tertiary,no,40,no,no,cellular,yes
4260,35,technician,single,secondary,no,204,yes,no,cellular,yes
4261,22,student,single,tertiary,no,1161,no,yes,cellular,no
4262,46,management,divorced,tertiary,no,2166,yes,no,cellular,yes
4263,56,management,married,tertiary,no,616,no,no,cellular,yes
4264,37,blue-collar,married,secondary,no,2697,yes,no,cellular,no
4265,33,management,married,secondary,no,336,no,no,cellular,yes
4266,32,blue-collar,single,secondary,no,567,yes,no,cellular,no
4267,55,management,married,primary,no,2587,no,no,cellular,yes
4268,30,management,single,tertiary,no,1191,no,no,cellular,no
4269,37,management,married,tertiary,no,0,no,no,cellular,yes
4270,32,housemaid,married,secondary,no,0,no,no,cellular,no
4271,57,management,married,tertiary,no,0,yes,no,cellular,no
4272,32,blue-collar,married,primary,no,902,yes,no,unknown,no
4273,47,admin.,divorced,secondary,no,225,no,no,cellular,yes
4274,36,blue-collar,married,primary,no,1503,no,no,cellular,no
4275,31,unemployed,divorced,primary,no,0,yes,no,unknown,yes
4276,50,blue-collar,married,primary,no,383,no,no,telephone,no
4277,45,technician,married,secondary,no,1348,no,yes,cellular,yes
4278,45,management,married,tertiary,no,0,yes,no,cellular,no
4279,34,technician,married,secondary,no,0,no,no,cellular,no
4280,42,management,married,tertiary,no,254,no,no,cellular,yes
4281,55,retired,married,secondary,no,102,yes,no,unknown,no
4282,35,management,single,tertiary,no,1756,no,no,cellular,yes
4283,28,management,single,tertiary,no,882,no,yes,cellular,no
4284,38,services,married,secondary,no,-314,yes,no,unknown,no
4285,44,admin.,married,unknown,no,40,no,yes,unknown,no
4286,24,student,single,secondary,no,8165,no,no,cellular,yes
4287,45,blue-collar,divorced,primary,no,-207,no,no,cellular,yes
4288,48,management,married,primary,no,1744,no,no,unknown,no
4289,39,admin.,single,secondary,no,1078,no,no,unknown,no
4290,46,blue-collar,married,secondary,no,640,yes,no,cellular,yes
4291,38,blue-collar,married,secondary,no,1165,yes,no,cellular,yes
4292,48,admin.,married,secondary,no,2235,yes,yes,unknown,no
4293,36,technician,single,secondary,no,2511,yes,no,cellular,yes
4294,45,self-employed,married,tertiary,no,-497,yes,yes,cellular,no
4295,54,admin.,divorced,secondary,no,1872,no,no,cellular,yes
4296,53,admin.,married,secondary,no,3765,no,no,unknown,yes
4297,34,blue-collar,divorced,secondary,no,1780,yes,no,unknown,no
4298,32,management,married,tertiary,no,376,yes,no,cellular,yes
4299,53,technician,married,secondary,no,1776,no,no,unknown,no
4300,51,retired,married,primary,no,67,no,no,unknown,yes
4301,42,housemaid,married,unknown,no,302,yes,no,cellular,no
4302,52,management,divorced,tertiary,no,-803,yes,no,cellular,no
4303,26,technician,single,secondary,no,639,yes,no,unknown,yes
4304,39,technician,single,secondary,no,1022,yes,no,unknown,yes
4305,21,management,single,tertiary,no,243,no,yes,cellular,no
4306,43,blue-collar,married,secondary,no,514,yes,yes,cellular,no
4307,38,management,married,tertiary,no,1223,no,no,cellular,yes
4308,58,unemployed,married,primary,no,1183,no,no,cellular,yes
4309,31,technician,single,tertiary,no,969,no,no,cellular,no
4310,26,management,single,tertiary,no,1646,no,no,cellular,yes
4311,36,blue-collar,single,secondary,no,1822,yes,no,cellular,yes
4312,43,management,married,tertiary,no,3518,no,no,cellular,yes
4313,52,services,married,secondary,no,992,yes,no,cellular,yes
4314,42,blue-collar,married,primary,no,2003,yes,no,cellular,no
4315,40,entrepreneur,married,tertiary,yes,0,no,no,unknown,yes
4316,33,blue-collar,single,primary,no,910,yes,no,cellular,no
4317,38,technician,single,tertiary,no,508,yes,yes,cellular,yes
4318,29,student,single,secondary,no,459,no,no,cellular,yes
4319,75,retired,divorced,secondary,no,1341,no,no,cellular,yes
4320,30,admin.,single,secondary,no,0,no,no,cellular,yes
4321,45,management,divorced,tertiary,no,3150,yes,no,cellular,no
4322,34,management,married,tertiary,no,2037,no,no,cellular,yes
4323,34,blue-collar,single,unknown,no,129,yes,yes,cellular,yes
4324,32,technician,divorced,tertiary,no,3255,no,no,cellular,yes
4325,48,technician,married,secondary,no,862,no,no,cellular,no
4326,52,blue-collar,married,secondary,no,1500,no,yes,unknown,no
4327,31,technician,single,secondary,no,4888,yes,no,telephone,no
4328,30,blue-collar,single,secondary,no,161,no,yes,telephone,yes
4329,34,technician,single,secondary,no,2085,no,no,cellular,yes
4330,35,admin.,married,secondary,no,2,yes,no,cellular,yes
4331,40,blue-collar,married,primary,no,57,yes,no,cellular,yes
4332,60,blue-collar,married,primary,no,5,no,no,cellular,yes
4333,42,housemaid,married,primary,no,0,no,yes,cellular,no
4334,42,admin.,married,secondary,no,534,yes,no,unknown,no
4335,36,blue-collar,married,primary,no,156,yes,no,cellular,no
4336,40,services,married,secondary,no,695,yes,no,cellular,no
4337,55,management,married,tertiary,no,1433,no,no,unknown,no
4338,67,retired,divorced,secondary,no,704,no,no,cellular,yes
4339,86,retired,married,primary,no,5236,no,no,telephone,yes
4340,49,management,married,tertiary,no,2881,no,no,cellular,yes
4341,35,blue-collar,divorced,primary,no,13,no,yes,cellular,no
4342,25,student,single,unknown,no,3,no,no,cellular,yes
4343,42,services,single,unknown,no,974,no,no,cellular,no
4344,41,services,married,secondary,no,471,yes,no,cellular,yes
4345,58,management,married,tertiary,no,4152,yes,no,telephone,yes
4346,28,student,single,tertiary,no,1562,no,no,cellular,yes
4347,72,retired,divorced,tertiary,no,438,no,no,cellular,yes
4348,50,self-employed,married,primary,no,0,no,no,cellular,no
4349,30,technician,married,secondary,no,-306,yes,yes,cellular,no
4350,44,blue-collar,single,primary,no,1593,yes,no,unknown,yes
4351,60,management,married,tertiary,no,2222,yes,no,cellular,yes
4352,30,services,married,secondary,no,80,yes,no,unknown,no
4353,40,technician,divorced,tertiary,no,0,no,no,unknown,yes
4354,54,unemployed,divorced,secondary,no,309,no,no,cellular,yes
4355,41,admin.,married,secondary,no,3138,no,no,cellular,yes
4356,40,housemaid,married,secondary,no,84,yes,yes,unknown,no
4357,38,blue-collar,married,primary,no,362,yes,no,unknown,no
4358,56,services,divorced,secondary,no,72,yes,yes,cellular,no
4359,35,technician,married,tertiary,no,1629,no,no,cellular,yes
4360,49,management,married,tertiary,no,1093,yes,yes,cellular,yes
4361,31,management,single,tertiary,no,2007,yes,no,unknown,no
4362,39,management,married,tertiary,no,119,yes,no,cellular,yes
4363,48,unknown,married,unknown,no,3,no,no,cellular,no
4364,40,management,married,tertiary,no,-63,no,yes,cellular,no
4365,27,management,single,tertiary,no,99,yes,no,unknown,yes
4366,36,blue-collar,single,secondary,no,366,yes,yes,unknown,yes
4367,35,management,married,tertiary,no,43,no,no,cellular,yes
4368,52,services,married,secondary,no,2993,no,no,cellular,no
4369,41,blue-collar,single,secondary,no,3851,no,no,cellular,no
4370,60,blue-collar,married,secondary,no,196,no,no,unknown,no
4371,51,management,married,tertiary,no,469,no,no,cellular,yes
4372,27,services,married,secondary,no,54,yes,no,cellular,no
4373,42,housemaid,married,primary,no,1371,no,no,unknown,no
4374,35,self-employed,married,tertiary,no,3698,yes,no,cellular,yes
4375,39,services,single,secondary,no,7066,yes,no,cellular,yes
4376,34,blue-collar,single,secondary,no,3723,yes,no,unknown,no
4377,55,unemployed,married,primary,no,1221,no,yes,cellular,no
4378,45,technician,single,tertiary,no,0,no,no,cellular,yes
4379,31,admin.,single,secondary,no,779,yes,yes,cellular,no
4380,51,management,married,secondary,no,1573,no,no,cellular,no
4381,33,blue-collar,single,primary,no,447,yes,no,unknown,no
4382,44,technician,married,tertiary,no,4580,yes,no,unknown,yes
4383,32,management,single,tertiary,no,0,yes,yes,cellular,no
4384,36,entrepreneur,single,tertiary,no,658,yes,no,unknown,no
4385,59,retired,married,secondary,no,493,no,no,cellular,yes
4386,32,self-employed,single,tertiary,no,2559,no,no,cellular,yes
4387,61,self-employed,divorced,tertiary,no,6,yes,no,cellular,yes
4388,28,management,single,tertiary,no,223,yes,no,telephone,yes
4389,27,unknown,single,secondary,no,1187,no,no,telephone,yes
4390,47,services,married,secondary,no,278,yes,no,cellular,no
4391,37,management,married,tertiary,no,57,no,no,cellular,yes
4392,47,blue-collar,married,secondary,no,820,no,no,cellular,yes
4393,37,management,single,tertiary,no,1027,yes,no,cellular,yes
4394,30,admin.,single,secondary,no,-36,no,no,cellular,yes
4395,23,management,single,tertiary,no,1506,no,no,cellular,yes
4396,21,student,single,secondary,no,794,no,no,cellular,yes
4397,19,student,single,secondary,no,302,no,no,cellular,yes
4398,38,services,single,secondary,no,322,yes,no,unknown,no
4399,30,management,married,secondary,no,850,no,no,cellular,yes
4400,42,management,married,tertiary,no,372,yes,no,cellular,yes
4401,31,blue-collar,married,secondary,no,604,yes,no,cellular,no
4402,36,admin.,single,tertiary,no,3954,yes,no,unknown,no
4403,29,services,single,secondary,no,197,yes,no,cellular,no
4404,28,management,single,secondary,no,2840,no,no,cellular,yes
4405,34,admin.,married,secondary,no,1499,yes,no,cellular,no
4406,46,blue-collar,married,secondary,no,4707,yes,no,unknown,no
4407,73,retired,married,tertiary,no,1843,no,no,cellular,yes
4408,58,blue-collar,married,primary,no,1357,yes,no,unknown,no
4409,30,self-employed,single,tertiary,no,578,yes,no,unknown,no
4410,36,services,single,secondary,no,760,no,no,unknown,no
4411,29,management,single,tertiary,no,-27,no,no,cellular,yes
4412,20,student,single,primary,no,134,no,no,cellular,no
4413,44,blue-collar,married,secondary,no,88,yes,no,cellular,yes
4414,37,management,married,tertiary,no,4436,no,no,cellular,yes
4415,54,management,married,tertiary,no,184,no,no,cellular,no
4416,36,management,single,tertiary,no,171,no,no,unknown,no
4417,48,management,divorced,tertiary,no,657,no,yes,cellular,no
4418,36,self-employed,single,tertiary,no,1240,no,no,cellular,yes
4419,56,retired,married,secondary,no,3738,yes,no,cellular,yes
4420,37,services,married,secondary,no,50,yes,no,unknown,no
4421,56,management,married,primary,no,7747,no,no,unknown,no
4422,44,blue-collar,married,unknown,no,15578,yes,no,unknown,no
4423,33,blue-collar,single,primary,no,127,yes,no,unknown,yes
4424,31,technician,divorced,tertiary,no,0,no,no,cellular,yes
4425,39,student,single,tertiary,no,1107,yes,no,telephone,no
4426,28,unemployed,married,secondary,no,863,yes,yes,unknown,no
4427,31,entrepreneur,married,secondary,no,15,no,yes,cellular,no
4428,51,blue-collar,married,secondary,no,1022,yes,no,cellular,no
4429,45,services,divorced,secondary,no,0,yes,yes,cellular,no
4430,39,technician,single,tertiary,no,861,no,no,unknown,no
4431,49,management,married,tertiary,no,1050,yes,no,cellular,yes
4432,25,student,single,secondary,no,1919,yes,no,cellular,no
4433,46,blue-collar,married,secondary,no,922,no,yes,cellular,no
4434,48,management,divorced,tertiary,no,174,no,no,cellular,no
4435,36,services,married,secondary,no,52,yes,no,cellular,yes
4436,25,unemployed,single,tertiary,no,343,no,no,cellular,yes
4437,27,technician,single,secondary,no,158,no,no,unknown,yes
4438,30,management,single,tertiary,no,232,no,no,cellular,yes
4439,81,retired,married,primary,no,243,no,no,cellular,yes
4440,39,blue-collar,married,secondary,no,276,no,no,cellular,yes
4441,28,technician,single,tertiary,no,-123,no,yes,cellular,yes
4442,61,retired,married,secondary,no,3114,no,no,cellular,yes
4443,30,technician,married,secondary,no,-393,yes,yes,cellular,yes
4444,28,admin.,single,secondary,no,377,no,no,cellular,yes
4445,35,blue-collar,married,secondary,no,262,no,no,cellular,yes
4446,38,blue-collar,divorced,primary,no,0,no,no,unknown,no
4447,43,blue-collar,married,secondary,no,953,yes,no,cellular,yes
4448,31,management,married,tertiary,no,3160,yes,no,cellular,yes
4449,34,entrepreneur,married,tertiary,no,842,yes,no,cellular,no
4450,33,blue-collar,married,primary,no,50,yes,no,cellular,no
4451,47,services,single,secondary,no,3644,no,no,unknown,no
4452,28,technician,single,tertiary,no,375,yes,no,cellular,no
