customer_id,age,job,marital,education,default,balance,home_loan,personal_loan,contact
10993,58,management,divorced,tertiary,no,5701,no,no,cellular
10994,25,management,single,tertiary,no,493,yes,no,unknown
10995,50,management,single,tertiary,no,490,no,no,cellular
10996,32,technician,divorced,secondary,no,1097,yes,no,unknown
10997,32,technician,single,tertiary,no,705,no,no,cellular
10998,57,blue-collar,married,primary,no,3109,no,no,cellular
10999,53,housemaid,married,secondary,no,1182,yes,no,cellular
11000,50,management,divorced,tertiary,no,299,no,no,cellular
11001,30,self-employed,married,tertiary,no,163,yes,no,cellular
11002,33,blue-collar,married,unknown,no,2655,yes,no,cellular
11003,38,technician,married,secondary,no,318,no,no,cellular
11004,33,services,single,secondary,no,1852,no,no,telephone
11005,39,management,married,primary,no,738,yes,yes,cellular
11006,41,services,single,secondary,no,92,no,no,cellular
11007,28,technician,single,secondary,no,5763,no,yes,cellular
11008,66,retired,married,secondary,no,2326,no,yes,cellular
11009,46,technician,married,secondary,no,0,no,no,cellular
11010,46,admin.,married,secondary,no,1264,no,no,telephone
11011,29,admin.,married,secondary,no,-150,yes,no,unknown
11012,31,management,married,tertiary,no,1170,no,no,cellular
11013,47,technician,married,secondary,no,335,no,no,cellular
11014,35,management,married,tertiary,no,105,yes,no,cellular
11015,31,admin.,single,secondary,no,190,no,no,cellular
11016,32,management,married,tertiary,no,282,no,no,cellular
11017,46,admin.,divorced,secondary,no,-60,no,no,cellular
11018,27,student,single,tertiary,no,1134,no,no,cellular
11019,41,technician,married,tertiary,no,231,no,no,cellular
11020,35,technician,single,secondary,no,365,yes,no,unknown
11021,62,blue-collar,married,secondary,no,180,no,no,cellular
11022,31,technician,single,secondary,no,1282,no,no,cellular
11023,31,management,married,secondary,no,1064,no,no,telephone
11024,42,admin.,divorced,secondary,no,-249,yes,no,cellular
11025,32,management,single,tertiary,no,2,yes,no,cellular
11026,36,management,single,tertiary,no,-78,yes,no,unknown
11027,30,admin.,single,secondary,no,1309,no,no,cellular
11028,23,technician,single,secondary,no,598,no,no,cellular
11029,70,retired,married,secondary,no,1310,no,no,cellular
11030,34,management,single,tertiary,no,0,yes,yes,cellular
11031,33,blue-collar,married,secondary,no,661,yes,no,cellular
11032,28,blue-collar,married,primary,no,254,yes,no,cellular
11033,59,retired,married,secondary,no,6888,no,no,telephone
11034,45,management,married,secondary,no,446,no,no,cellular
11035,47,management,married,secondary,no,1144,no,yes,cellular
11036,31,blue-collar,married,primary,no,196,no,no,cellular
11037,33,blue-collar,single,secondary,no,329,no,no,cellular
11038,36,admin.,divorced,tertiary,no,125,yes,no,unknown
11039,39,admin.,divorced,secondary,no,83,yes,no,cellular
11040,56,management,married,tertiary,no,-45,yes,no,unknown
11041,30,technician,single,secondary,no,158,no,no,cellular
11042,39,entrepreneur,married,tertiary,yes,1,yes,yes,unknown
11043,37,admin.,married,secondary,no,96,no,no,cellular
11044,40,blue-collar,married,primary,no,46,yes,no,unknown
11045,52,services,married,secondary,no,992,yes,no,cellular
11046,83,retired,divorced,primary,no,4565,no,no,cellular
11047,46,admin.,divorced,secondary,no,3201,yes,no,telephone
11048,77,retired,married,secondary,no,4112,no,no,telephone
11049,35,services,married,secondary,no,819,yes,no,telephone
11050,57,management,married,tertiary,no,337,no,no,cellular
11051,33,services,single,secondary,no,2881,no,no,cellular
11052,37,management,married,tertiary,no,165,no,no,cellular
11053,33,entrepreneur,divorced,tertiary,no,37,no,yes,cellular
11054,45,services,married,secondary,no,0,no,no,cellular
11055,56,services,divorced,secondary,no,450,no,no,unknown
11056,79,retired,married,secondary,no,2661,no,no,cellular
11057,60,admin.,married,secondary,no,7336,no,no,cellular
11058,34,blue-collar,married,secondary,no,262,no,no,cellular
11059,40,admin.,single,secondary,no,50,no,no,cellular
11060,59,retired,married,secondary,no,1723,no,no,unknown
11061,25,entrepreneur,single,tertiary,no,347,no,no,cellular
11062,38,self-employed,married,tertiary,no,2084,yes,no,cellular
11063,59,blue-collar,married,primary,no,320,yes,no,unknown
11064,30,blue-collar,single,secondary,no,5909,yes,no,cellular
11065,53,technician,married,secondary,no,-725,yes,no,unknown
11066,54,management,married,tertiary,no,154,no,no,unknown
11067,47,technician,married,secondary,no,19,yes,no,unknown
11068,34,blue-collar,married,secondary,no,199,yes,no,unknown
11069,35,technician,married,secondary,no,249,no,no,cellular
11070,62,housemaid,married,secondary,no,2,no,no,cellular
11071,43,self-employed,single,unknown,no,3173,no,no,unknown
11072,27,student,single,unknown,no,468,no,no,cellular
11073,39,management,married,tertiary,no,-17,yes,yes,cellular
11074,38,housemaid,divorced,tertiary,no,4312,no,no,cellular
11075,52,blue-collar,married,tertiary,no,297,yes,no,unknown
11076,32,admin.,married,secondary,no,20011,no,no,cellular
11077,34,technician,married,secondary,no,563,yes,yes,cellular
11078,32,blue-collar,single,secondary,no,604,no,no,cellular
11079,43,technician,single,secondary,no,34,no,no,telephone
11080,43,blue-collar,married,secondary,no,699,yes,yes,cellular
11081,45,self-employed,married,tertiary,no,-497,yes,yes,cellular
11082,33,admin.,married,secondary,no,0,yes,no,cellular
11083,32,blue-collar,married,secondary,no,254,yes,no,cellular
11084,42,housemaid,single,secondary,no,578,no,no,telephone
11085,28,self-employed,single,tertiary,no,2503,no,no,cellular
11086,34,management,single,tertiary,no,1058,yes,no,unknown
11087,39,blue-collar,married,secondary,no,1403,no,no,cellular
11088,36,management,single,secondary,no,992,no,no,unknown
11089,51,blue-collar,married,secondary,no,-92,yes,no,unknown
11090,35,management,married,tertiary,no,750,yes,no,cellular
11091,37,management,married,secondary,no,565,no,no,cellular
11092,51,unknown,married,unknown,no,2642,no,no,cellular
11093,30,admin.,married,secondary,no,1794,no,no,cellular
11094,24,student,single,secondary,no,3176,no,no,cellular
11095,42,services,single,secondary,no,247,yes,no,cellular
11096,39,management,married,tertiary,no,494,no,no,cellular
11097,35,management,single,tertiary,no,704,no,no,cellular
11098,56,entrepreneur,married,tertiary,no,-124,yes,no,unknown
11099,35,admin.,divorced,secondary,no,1085,no,no,cellular
11100,38,management,married,tertiary,no,980,no,no,unknown
11101,50,self-employed,married,secondary,no,10052,no,no,cellular
11102,35,blue-collar,married,secondary,no,74,no,no,cellular
11103,36,admin.,married,secondary,no,110,yes,no,telephone
11104,28,management,single,tertiary,no,466,yes,no,cellular
11105,37,management,married,tertiary,no,-491,yes,no,cellular
11106,55,blue-collar,divorced,secondary,no,7378,no,no,unknown
11107,54,blue-collar,married,secondary,no,1070,no,no,cellular
11108,33,management,single,tertiary,no,5276,no,no,cellular
11109,30,management,married,tertiary,no,7,yes,no,cellular
11110,46,technician,married,secondary,no,0,no,no,cellular
11111,26,services,single,secondary,no,531,yes,yes,cellular
11112,40,blue-collar,married,secondary,no,-60,yes,no,cellular
11113,46,blue-collar,married,primary,no,143,yes,no,unknown
11114,40,technician,married,secondary,no,7313,yes,no,cellular
11115,56,management,divorced,tertiary,no,505,no,no,cellular
11116,34,management,married,secondary,no,-311,yes,no,unknown
11117,47,management,married,tertiary,no,0,no,no,unknown
11118,31,self-employed,married,tertiary,no,1134,no,no,cellular
11119,25,services,single,secondary,no,199,no,no,cellular
11120,28,blue-collar,married,secondary,no,1137,no,no,cellular
11121,35,management,divorced,tertiary,no,2885,no,no,cellular
11122,30,admin.,single,secondary,no,265,yes,no,cellular
11123,35,management,single,tertiary,no,397,yes,no,cellular
11124,68,retired,married,secondary,no,445,no,no,cellular
11125,29,technician,single,tertiary,no,2485,no,no,telephone
11126,47,admin.,married,secondary,no,663,yes,yes,cellular
11127,43,admin.,single,secondary,no,733,yes,no,cellular
11128,36,services,married,secondary,no,4721,no,no,cellular
11129,33,management,single,tertiary,no,5437,no,no,cellular
11130,50,unemployed,married,secondary,no,3674,yes,no,unknown
11131,44,self-employed,married,unknown,no,163,yes,no,cellular
11132,33,management,single,tertiary,no,561,no,no,cellular
11133,67,management,divorced,tertiary,no,361,no,no,cellular
11134,35,blue-collar,married,secondary,no,205,yes,yes,cellular
11135,28,blue-collar,married,secondary,no,948,yes,no,unknown
11136,43,admin.,married,secondary,no,132,no,no,cellular
11137,30,blue-collar,married,secondary,no,0,yes,no,unknown
11138,36,services,married,tertiary,no,0,yes,no,cellular
11139,31,student,single,secondary,no,0,no,no,cellular
11140,56,admin.,married,secondary,no,360,yes,yes,cellular
11141,47,admin.,married,secondary,no,70,yes,no,cellular
11142,51,technician,married,secondary,no,6840,no,no,telephone
11143,26,entrepreneur,single,secondary,no,101,yes,no,cellular
11144,56,blue-collar,married,primary,no,-85,yes,yes,unknown
11145,36,management,married,tertiary,no,926,no,no,cellular
11146,32,blue-collar,married,primary,no,-105,yes,yes,telephone
11147,27,management,single,tertiary,no,6791,no,no,cellular
11148,38,admin.,divorced,secondary,no,930,yes,no,cellular
11149,41,technician,married,secondary,no,862,no,no,cellular
11150,54,retired,married,primary,no,309,no,no,cellular
11151,35,admin.,single,tertiary,no,994,no,no,cellular
11152,50,housemaid,married,primary,no,4,no,no,unknown
11153,42,blue-collar,married,primary,no,784,no,no,cellular
11154,29,admin.,married,secondary,no,6429,yes,yes,cellular
11155,32,admin.,single,secondary,no,131,yes,no,cellular
11156,27,management,single,tertiary,no,151,yes,no,cellular
11157,52,services,married,secondary,no,108,yes,no,unknown
11158,47,management,married,tertiary,no,761,yes,no,cellular
11159,28,self-employed,single,tertiary,no,159,no,no,cellular
11160,35,technician,married,secondary,no,1144,no,no,cellular
11161,51,retired,married,tertiary,no,746,no,no,cellular
11162,30,management,single,tertiary,no,2,no,no,cellular
